,exon_chrom_start
ENSG00000236843,30680308
ENSG00000185130,27807444
ENSG00000227883,47550196
ENSG00000227947,47688463
ENSG00000158966,64470129
ENSG00000147124,47482459
ENSG00000267285,1385833
ENSG00000223814,47765290
ENSG00000269113,47996688
ENSG00000244540,51106817
ENSG00000249028,1390589
ENSG00000280271,21802996
ENSG00000279614,21809967
ENSG00000149679,62406915
ENSG00000254756,66334494
ENSG00000174744,66344972
ENSG00000225028,47818066
ENSG00000015475,17773610
ENSG00000196747,27808199
ENSG00000149305,113904677
ENSG00000236315,31659777
ENSG00000260806,96500810
ENSG00000185085,62653170
ENSG00000090060,96501433
ENSG00000275437,62402236
ENSG00000130701,62427460
ENSG00000278615,62665131
ENSG00000237354,5076130
ENSG00000275223,33655701
ENSG00000226157,5092676
ENSG00000262141,67855955
ENSG00000203560,5104153
ENSG00000102901,67833750
ENSG00000278754,15524576
ENSG00000213362,15527133
ENSG00000214941,15999503
ENSG00000278126,51201684
ENSG00000204922,62670273
ENSG00000184271,51217642
ENSG00000255432,62665131
ENSG00000214756,62665309
ENSG00000281276,23991347
ENSG00000281748,24004955
ENSG00000231304,20174244
ENSG00000249207,39126708
ENSG00000278828,27810064
ENSG00000282987,21226085
ENSG00000261734,20388249
ENSG00000162194,62671564
ENSG00000124659,42744498
ENSG00000129810,20186059
ENSG00000270300,119815345
ENSG00000280457,190091005
ENSG00000198825,119726042
ENSG00000168404,74700453
ENSG00000260596,190173774
ENSG00000224761,38164648
ENSG00000075651,171602059
ENSG00000226113,38247922
ENSG00000234941,38250442
ENSG00000075407,38094334
ENSG00000188668,158874642
ENSG00000233017,62427827
ENSG00000130700,62475930
ENSG00000213189,159003975
ENSG00000115183,158968640
ENSG00000275035,123943399
ENSG00000248117,78379197
ENSG00000254819,26330897
ENSG00000249565,78180866
ENSG00000287227,26269272
ENSG00000278337,19172773
ENSG00000012223,46464825
ENSG00000226133,48050659
ENSG00000232354,42532021
ENSG00000264125,30204318
ENSG00000164989,15553043
ENSG00000237180,48089368
ENSG00000281173,23184646
ENSG00000231413,48082143
ENSG00000280490,23198268
ENSG00000259909,72638821
ENSG00000281254,23219948
ENSG00000198033,19181745
ENSG00000281754,23230989
ENSG00000225965,38161570
ENSG00000283930,38094368
ENSG00000099251,38356380
ENSG00000215186,72654738
ENSG00000114812,42489299
ENSG00000162869,48440598
ENSG00000112624,42782027
ENSG00000107281,137042927
ENSG00000121388,19182038
ENSG00000241777,108725440
ENSG00000227879,19227248
ENSG00000163515,108756820
ENSG00000212663,13988690
ENSG00000243725,54715861
ENSG00000226878,159056616
ENSG00000046647,14029777
ENSG00000271821,31201876
ENSG00000272501,31195200
ENSG00000206344,31197760
ENSG00000272983,38137337
ENSG00000281954,123934117
ENSG00000130950,94328608
ENSG00000204480,13371614
ENSG00000281935,123826687
ENSG00000204479,13389632
ENSG00000187762,35023522
ENSG00000180539,137027464
ENSG00000273870,35070871
ENSG00000271723,54641786
ENSG00000064999,34889265
ENSG00000204478,13416351
ENSG00000117479,169485563
ENSG00000270690,65458574
ENSG00000139910,26597301
ENSG00000107331,137028075
ENSG00000170298,20467432
ENSG00000282886,94347234
ENSG00000232063,94332459
ENSG00000224815,94338347
ENSG00000267322,49814023
ENSG00000267591,50098742
ENSG00000266997,49837517
ENSG00000229586,20481330
ENSG00000263976,20491323
ENSG00000258173,87753414
ENSG00000196458,132956243
ENSG00000234604,169474060
ENSG00000267511,50063795
ENSG00000228825,36922539
ENSG00000233091,30687065
ENSG00000258128,87782163
ENSG00000213062,169486076
ENSG00000282413,119818866
ENSG00000167315,49813469
ENSG00000280929,24009776
ENSG00000232378,36927128
ENSG00000257912,87795733
ENSG00000175315,66012008
ENSG00000103089,74716347
ENSG00000226161,36938400
ENSG00000260558,66738238
ENSG00000257940,87816486
ENSG00000116001,70248405
ENSG00000287965,66729152
ENSG00000135720,66751485
ENSG00000250608,131381333
ENSG00000286196,127754534
ENSG00000178695,76880175
ENSG00000231376,15588355
ENSG00000276636,24024565
ENSG00000272050,62477870
ENSG00000255541,83209399
ENSG00000277507,24030925
ENSG00000260542,62513909
ENSG00000165494,83156988
ENSG00000278727,76887551
ENSG00000277041,22537478
ENSG00000114670,131026850
ENSG00000118903,76928066
ENSG00000174407,62550453
ENSG00000282994,190195738
ENSG00000102794,76948511
ENSG00000261914,190195727
ENSG00000181790,142449430
ENSG00000275246,1710067
ENSG00000233873,76981175
ENSG00000283464,106481424
ENSG00000115042,95402721
ENSG00000250790,132911470
ENSG00000257838,22545698
ENSG00000232888,132825701
ENSG00000174403,62551426
ENSG00000241776,84691681
ENSG00000242641,84695365
ENSG00000090615,132828803
ENSG00000146223,42879618
ENSG00000228002,76984868
ENSG00000243686,16044621
ENSG00000233979,16084042
ENSG00000260973,22610531
ENSG00000260905,22613454
ENSG00000011295,15999824
ENSG00000283213,22812987
ENSG00000122254,22814162
ENSG00000170545,51270256
ENSG00000229092,106518986
ENSG00000211961,106507388
ENSG00000253465,106489717
ENSG00000253895,106494134
ENSG00000270816,106482439
ENSG00000140682,31471585
ENSG00000231635,98206151
ENSG00000286550,35057839
ENSG00000279566,21814429
ENSG00000253808,106515818
ENSG00000168658,98087116
ENSG00000211962,106511507
ENSG00000229185,29584054
ENSG00000242339,84884936
ENSG00000230181,29579107
ENSG00000287273,84940619
ENSG00000224049,187796187
ENSG00000253862,106531141
ENSG00000211964,106538220
ENSG00000236864,187946138
ENSG00000211965,106557352
ENSG00000224187,187966729
ENSG00000253386,106564375
ENSG00000253241,106566510
ENSG00000211966,106579132
ENSG00000261458,74842587
ENSG00000262119,26592747
ENSG00000281654,195657305
ENSG00000254167,106583506
ENSG00000281583,195650725
ENSG00000253941,106584718
ENSG00000253545,106586781
ENSG00000175202,72685818
ENSG00000211967,106593081
ENSG00000261281,72682746
ENSG00000198734,169586229
ENSG00000278759,82923652
ENSG00000140463,72686186
ENSG00000167306,50194767
ENSG00000129235,6641060
ENSG00000255003,83328926
ENSG00000254676,83180144
ENSG00000247137,83193467
ENSG00000183283,51238826
ENSG00000279096,48102068
ENSG00000128604,128937457
ENSG00000223720,48172972
ENSG00000236107,165957188
ENSG00000242267,48127908
ENSG00000248771,164754064
ENSG00000248821,95414248
ENSG00000227782,16040472
ENSG00000108474,16217191
ENSG00000248329,164877178
ENSG00000271277,101882516
ENSG00000162699,101893105
ENSG00000118733,101846845
ENSG00000153132,140427537
ENSG00000269939,83185521
ENSG00000248235,22589274
ENSG00000139324,88142296
ENSG00000255234,83286128
ENSG00000275379,27871845
ENSG00000137494,83193739
ENSG00000169432,166375697
ENSG00000241852,22599601
ENSG00000276368,27814302
ENSG00000225589,30707503
ENSG00000197153,27890315
ENSG00000198920,6640637
ENSG00000284930,73463475
ENSG00000276903,27865317
ENSG00000197238,27824092
ENSG00000285006,73463475
ENSG00000251393,73462423
ENSG00000260465,66720897
ENSG00000278677,27892699
ENSG00000230088,20493634
ENSG00000139549,49094210
ENSG00000275221,27837880
ENSG00000275126,27873148
ENSG00000214822,20502065
ENSG00000273542,27831174
ENSG00000168297,58332892
ENSG00000184357,27866792
ENSG00000233822,27837760
ENSG00000257346,49090208
ENSG00000266925,20507413
ENSG00000286902,26320616
ENSG00000229025,26350267
ENSG00000217646,27864062
ENSG00000273703,27815022
ENSG00000166265,26572868
ENSG00000196741,47483571
ENSG00000255544,12099479
ENSG00000235636,47512602
ENSG00000259656,49101791
ENSG00000124092,57525028
ENSG00000175294,66025164
ENSG00000285254,22475455
ENSG00000077327,22345496
ENSG00000273115,26459903
ENSG00000232692,26378552
ENSG00000166582,16344597
ENSG00000197934,26393635
ENSG00000283743,47628102
ENSG00000173557,26562587
ENSG00000008056,47619352
ENSG00000120913,22578279
ENSG00000229681,30693326
ENSG00000111540,55973913
ENSG00000221821,42890265
ENSG00000231645,20517048
ENSG00000138246,132417502
ENSG00000185112,194685883
ENSG00000248567,71823837
ENSG00000282936,6635898
ENSG00000100593,77498653
ENSG00000108590,6651501
ENSG00000131721,120158613
ENSG00000255703,132899984
ENSG00000234805,194755589
ENSG00000236617,132887842
ENSG00000230401,194768636
ENSG00000229820,28453541
ENSG00000287073,194709181
ENSG00000278949,132865855
ENSG00000204138,28369582
ENSG00000237222,194708421
ENSG00000284882,84574129
ENSG00000267196,49970842
ENSG00000174021,84503646
ENSG00000102898,67846933
ENSG00000101883,120115465
ENSG00000072609,132848085
ENSG00000259961,13513220
ENSG00000162494,13512963
ENSG00000235202,117295463
ENSG00000228139,120119540
ENSG00000275413,16023323
ENSG00000215909,13555001
ENSG00000256814,125150058
ENSG00000203989,120077474
ENSG00000241020,83213005
ENSG00000254551,83213290
ENSG00000287240,125159591
ENSG00000280117,125160525
ENSG00000271427,117364899
ENSG00000137500,83285873
ENSG00000137331,30743199
ENSG00000233987,194705548
ENSG00000226094,62572671
ENSG00000264490,62575590
ENSG00000237757,120212413
ENSG00000258545,120036236
ENSG00000266042,20526102
ENSG00000205215,20528554
ENSG00000273812,62602978
ENSG00000239508,155449184
ENSG00000232121,62635489
ENSG00000239212,155657760
ENSG00000227541,120202061
ENSG00000229882,62633772
ENSG00000243518,155403327
ENSG00000233382,120244764
ENSG00000214919,155742142
ENSG00000242925,155485803
ENSG00000248772,155375683
ENSG00000228022,30743790
ENSG00000151093,25782917
ENSG00000242152,155432870
ENSG00000285851,84554347
ENSG00000122432,84506300
ENSG00000272506,65003470
ENSG00000233877,64941979
ENSG00000114805,155675997
ENSG00000234784,64918443
ENSG00000288010,42903042
ENSG00000281945,82981265
ENSG00000226891,64991298
ENSG00000236897,5107438
ENSG00000246777,66751752
ENSG00000171611,42916053
ENSG00000249961,66801468
ENSG00000277033,83050457
ENSG00000272273,30742929
ENSG00000205494,5120621
ENSG00000126759,47628102
ENSG00000251189,38682070
ENSG00000171944,5138186
ENSG00000233551,16775573
ENSG00000230694,16625676
ENSG00000249740,38720185
ENSG00000182070,5154447
ENSG00000231756,16473188
ENSG00000205549,16276231
ENSG00000261090,23020337
ENSG00000176752,5170351
ENSG00000176748,5177714
ENSG00000176742,5199735
ENSG00000250629,38783580
ENSG00000115998,70190973
ENSG00000224091,5205041
ENSG00000248577,38763815
ENSG00000185031,64984608
ENSG00000285498,5224309
ENSG00000162437,64745095
ENSG00000279462,125300936
ENSG00000234779,16726814
ENSG00000139364,125186836
ENSG00000213872,25749488
ENSG00000168286,67842320
ENSG00000173068,16870646
ENSG00000151092,25729133
ENSG00000114978,74178661
ENSG00000117151,84574239
ENSG00000237493,55980432
ENSG00000163518,157597914
ENSG00000279136,769119
ENSG00000287825,42929165
ENSG00000162006,781954
ENSG00000137161,42929480
ENSG00000268635,77473371
ENSG00000149269,77473552
ENSG00000177459,98064568
ENSG00000168828,35869263
ENSG00000279609,105656369
ENSG00000056291,72031804
ENSG00000102265,47582436
ENSG00000233659,35874810
ENSG00000126749,6970913
ENSG00000186051,105662457
ENSG00000162434,64966333
ENSG00000196196,35906202
ENSG00000250831,89469922
ENSG00000250437,89581209
ENSG00000286912,150237556
ENSG00000223753,101683780
ENSG00000251078,75752570
ENSG00000229090,101720340
ENSG00000178146,101778969
ENSG00000251419,75831255
ENSG00000250592,130929858
ENSG00000034533,131026732
ENSG00000282800,1716130
ENSG00000233451,22361172
ENSG00000255258,133810349
ENSG00000286810,22479422
ENSG00000226875,21265854
ENSG00000088930,21303331
ENSG00000078061,47561205
ENSG00000236940,151757659
ENSG00000270791,40758483
ENSG00000269621,151755541
ENSG00000214031,40760104
ENSG00000117133,84479259
ENSG00000268288,151766486
ENSG00000232937,151765709
ENSG00000272150,145607821
ENSG00000235934,170816854
ENSG00000143450,151762899
ENSG00000170185,143184917
ENSG00000237106,77727867
ENSG00000234350,170770702
ENSG00000085224,77785982
ENSG00000237661,40831844
ENSG00000257078,7041156
ENSG00000232342,74529293
ENSG00000136098,52159543
ENSG00000111684,7018274
ENSG00000138600,50765468
ENSG00000169221,30358663
ENSG00000220505,98179499
ENSG00000156110,74151202
ENSG00000236920,98214617
ENSG00000271860,97283303
ENSG00000280132,31470204
ENSG00000283542,121059447
ENSG00000256963,121079842
ENSG00000128692,170751805
ENSG00000222033,170712451
ENSG00000128683,170813213
ENSG00000250129,131072230
ENSG00000227653,128518788
ENSG00000246082,131361898
ENSG00000237532,128581379
ENSG00000167046,62643014
ENSG00000238277,129071650
ENSG00000277496,62648961
ENSG00000249098,130919027
ENSG00000284095,130868004
ENSG00000137261,24645736
ENSG00000196378,144787279
ENSG00000232803,62666385
ENSG00000282735,34351514
ENSG00000225981,1459937
ENSG00000017260,130850595
ENSG00000282746,34359325
ENSG00000273230,1464497
ENSG00000101187,62642520
ENSG00000276021,1716523
ENSG00000274669,54548949
ENSG00000232598,36944472
ENSG00000274641,27893425
ENSG00000168131,27911185
ENSG00000157388,53328963
ENSG00000168126,27937465
ENSG00000157353,70454595
ENSG00000124657,27957241
ENSG00000275457,21302731
ENSG00000237636,19262797
ENSG00000215343,12104389
ENSG00000179029,8176200
ENSG00000274653,30359825
ENSG00000171659,41688973
ENSG00000260219,30355441
ENSG00000238222,40834485
ENSG00000279073,137040357
ENSG00000215349,19304593
ENSG00000135108,117190218
ENSG00000180549,137031979
ENSG00000254923,12128107
ENSG00000163519,108822786
ENSG00000226430,12132417
ENSG00000260326,52934813
ENSG00000261168,151130075
ENSG00000279513,117493515
ENSG00000260258,52942139
ENSG00000205879,12175649
ENSG00000198162,117367449
ENSG00000260939,53010395
ENSG00000277639,53052761
ENSG00000255052,12115767
ENSG00000287115,144524387
ENSG00000233033,41520036
ENSG00000232606,144523912
ENSG00000254866,12150895
ENSG00000223443,12137168
ENSG00000148814,132332154
ENSG00000214374,27965175
ENSG00000216629,27977150
ENSG00000203288,151790804
ENSG00000285541,11241965
ENSG00000264727,11288205
ENSG00000188803,11241213
ENSG00000147044,41922930
ENSG00000182134,151790380
ENSG00000166736,113974881
ENSG00000261490,10071246
ENSG00000226207,97717101
ENSG00000255966,6533464
ENSG00000259773,50746709
ENSG00000279665,50742702
ENSG00000069812,6424478
ENSG00000276317,62651810
ENSG00000116120,222656016
ENSG00000157884,26641261
ENSG00000127191,136881912
ENSG00000278486,94432631
ENSG00000148110,94374569
ENSG00000239701,7032108
ENSG00000182326,6988259
ENSG00000273523,52128891
ENSG00000197168,52061819
ENSG00000225378,26674378
ENSG00000269220,17777322
ENSG00000225024,26678219
ENSG00000144285,166127771
ENSG00000171303,26692722
ENSG00000266602,1566452
ENSG00000262152,2988256
ENSG00000249889,12178697
ENSG00000186523,12191779
ENSG00000224245,94496275
ENSG00000213871,25754925
ENSG00000130921,123233436
ENSG00000286850,94511495
ENSG00000236834,19345049
ENSG00000250969,143286293
ENSG00000262362,3004861
ENSG00000255893,94473544
ENSG00000272079,3006120
ENSG00000168490,22231796
ENSG00000020922,94493791
ENSG00000214942,89900664
ENSG00000264189,1928624
ENSG00000233751,222677677
ENSG00000264080,1780329
ENSG00000203531,222698623
ENSG00000263745,1906553
ENSG00000124003,222671658
ENSG00000274780,576501
ENSG00000231113,42940364
ENSG00000243175,143424753
ENSG00000109458,143336762
ENSG00000286159,48657073
ENSG00000278231,48849435
ENSG00000124126,48657040
ENSG00000051825,123155688
ENSG00000110514,47269161
ENSG00000266450,1655177
ENSG00000288566,3210558
ENSG00000247033,75110328
ENSG00000236968,3223816
ENSG00000103091,74984964
ENSG00000204644,29676881
ENSG00000218186,24598012
ENSG00000250227,164915565
ENSG00000244146,164920618
ENSG00000221891,164929494
ENSG00000285563,164920894
ENSG00000270960,164933086
ENSG00000152076,130140179
ENSG00000248645,164939303
ENSG00000258285,117099481
ENSG00000121089,164943290
ENSG00000232801,40890647
ENSG00000189145,40907987
ENSG00000236941,164948079
ENSG00000216866,40934982
ENSG00000287871,122504966
ENSG00000286481,121902501
ENSG00000287549,41029165
ENSG00000237931,41076999
ENSG00000282661,2712008
ENSG00000232740,123073152
ENSG00000213590,136935840
ENSG00000260566,23061406
ENSG00000282435,2713020
ENSG00000237856,123065321
ENSG00000260190,136937169
ENSG00000280400,23061767
ENSG00000101266,543672
ENSG00000287854,123421486
ENSG00000103404,23148638
ENSG00000233916,29708125
ENSG00000261810,10033684
ENSG00000280663,64259386
ENSG00000283221,9794637
ENSG00000287830,9808856
ENSG00000183454,10182654
ENSG00000281980,2649201
ENSG00000120555,38402569
ENSG00000223823,1137017
ENSG00000272141,1169357
ENSG00000143412,150982292
ENSG00000162571,1173880
ENSG00000255726,31222913
ENSG00000255899,31224963
ENSG00000168781,43584799
ENSG00000058404,44325357
ENSG00000172350,119149052
ENSG00000228713,31385587
ENSG00000225691,31346473
ENSG00000204334,170783786
ENSG00000271278,39932454
ENSG00000121892,39977457
ENSG00000276876,64155437
ENSG00000143409,151006312
ENSG00000204335,170715337
ENSG00000143126,109249539
ENSG00000186187,74999024
ENSG00000286611,170821019
ENSG00000239467,170771113
ENSG00000271710,74641410
ENSG00000236900,74344550
ENSG00000214629,74371535
ENSG00000226253,74527584
ENSG00000286771,143355677
ENSG00000228981,143349275
ENSG00000213731,74423435
ENSG00000214626,74654956
ENSG00000138472,108953559
ENSG00000223760,130129621
ENSG00000260907,20530042
ENSG00000146701,76048051
ENSG00000265916,20532248
ENSG00000279001,121096027
ENSG00000164530,36948263
ENSG00000223538,121107220
ENSG00000111802,24666698
ENSG00000205231,1179365
ENSG00000181524,42956345
ENSG00000235067,30710458
ENSG00000286314,65965373
ENSG00000231184,19382454
ENSG00000224976,19349137
ENSG00000217539,28010723
ENSG00000112851,65926475
ENSG00000229791,19409366
ENSG00000253714,106599670
ENSG00000275475,106601747
ENSG00000237164,19411231
ENSG00000254395,106606506
ENSG00000256566,2508881
ENSG00000253131,106610151
ENSG00000286459,66043298
ENSG00000253759,106618894
ENSG00000175229,66049011
ENSG00000125835,2470688
ENSG00000261647,10111382
ENSG00000183439,164977531
ENSG00000272009,28080626
ENSG00000130957,94593557
ENSG00000254473,83707594
ENSG00000250486,164956948
ENSG00000217315,28033947
ENSG00000135018,83707500
ENSG00000197279,28080568
ENSG00000277656,24041933
ENSG00000233247,14244382
ENSG00000288069,40736318
ENSG00000235123,40383083
ENSG00000231806,94555054
ENSG00000261839,28136849
ENSG00000219392,28115628
ENSG00000165140,94638343
ENSG00000220721,28073316
ENSG00000244734,5226930
ENSG00000196812,28124609
