,exon_chrom_end
ENSG00000255459,8086765
ENSG00000233225,39834718
ENSG00000284661,8065816
ENSG00000237251,39816692
ENSG00000284606,8059674
ENSG00000284603,8059674
ENSG00000244427,8096726
ENSG00000253893,8226614
ENSG00000172301,31859244
ENSG00000249188,8154550
ENSG00000287291,14992066
ENSG00000272942,25435070
ENSG00000235127,14907664
ENSG00000272798,25436915
ENSG00000271138,25437823
ENSG00000242729,41538986
ENSG00000255563,41660221
ENSG00000255388,41714448
ENSG00000172456,59296907
ENSG00000259498,63049387
ENSG00000250796,128869795
ENSG00000231305,128871540
ENSG00000270558,37286977
ENSG00000280202,3612003
ENSG00000130038,3673524
ENSG00000272945,34286466
ENSG00000250917,34281173
ENSG00000140416,63042943
ENSG00000101440,34194760
ENSG00000036565,20183115
ENSG00000265511,17507617
ENSG00000187537,19434341
ENSG00000133027,17506323
ENSG00000100767,73237592
ENSG00000100376,45309081
ENSG00000042429,93784763
ENSG00000165457,72216925
ENSG00000214185,34215892
ENSG00000236456,34246537
ENSG00000231748,69268148
ENSG00000223534,32660056
ENSG00000229261,69232490
ENSG00000244879,50356034
ENSG00000156510,69220498
ENSG00000168476,22141853
ENSG00000198088,107206433
ENSG00000249437,70987150
ENSG00000285410,50354861
ENSG00000276888,19421420
ENSG00000267079,11914344
ENSG00000263884,270278
ENSG00000267661,11929035
ENSG00000231880,47578277
ENSG00000277271,54708445
ENSG00000270072,47514889
ENSG00000110536,47565986
ENSG00000229869,933115
ENSG00000283138,3752633
ENSG00000264514,316986
ENSG00000265477,424416
ENSG00000158270,317366
ENSG00000250767,33997724
ENSG00000273294,34124528
ENSG00000233286,120213275
ENSG00000224789,120216544
ENSG00000173040,5709548
ENSG00000261994,141744238
ENSG00000243104,120213631
ENSG00000213619,47565796
ENSG00000234065,120214989
ENSG00000279995,34124385
ENSG00000236878,120211715
ENSG00000227788,120212290
ENSG00000082196,34043832
ENSG00000122872,60685209
ENSG00000232682,60050729
ENSG00000152117,131493140
ENSG00000115109,120013210
ENSG00000213569,107132269
ENSG00000285747,50832799
ENSG00000165355,39432500
ENSG00000278607,75071091
ENSG00000273669,75074205
ENSG00000277564,35846818
ENSG00000278911,75106260
ENSG00000285915,75125565
ENSG00000250410,185370858
ENSG00000109771,185378998
ENSG00000180011,75209139
ENSG00000100697,95157422
ENSG00000282247,15351605
ENSG00000274779,15380303
ENSG00000223974,64552066
ENSG00000173041,64563071
ENSG00000179981,75211243
ENSG00000131969,50872278
ENSG00000249404,23013126
ENSG00000237339,135575094
ENSG00000242110,34008050
ENSG00000250319,23263185
ENSG00000253332,39860525
ENSG00000250332,23305143
ENSG00000253233,39867812
ENSG00000249289,23329892
ENSG00000224045,135588097
ENSG00000262771,141744418
ENSG00000215568,17008222
ENSG00000236543,135604383
ENSG00000286123,40348331
ENSG00000258526,39432675
ENSG00000154485,125773871
ENSG00000204007,135639540
ENSG00000225855,155321544
ENSG00000126709,27672192
ENSG00000234377,77919918
ENSG00000281870,30413531
ENSG00000235349,64567443
ENSG00000280892,30416755
ENSG00000281104,30420990
ENSG00000287110,128876218
ENSG00000259011,25865519
ENSG00000160753,155320991
ENSG00000287219,38676069
ENSG00000180332,45194717
ENSG00000100211,38656750
ENSG00000275214,94105034
ENSG00000280376,46673927
ENSG00000256928,73396436
ENSG00000270381,45263915
ENSG00000069329,46689178
ENSG00000188342,45120721
ENSG00000054967,73376499
ENSG00000136824,104094448
ENSG00000205740,988341
ENSG00000224239,857273
ENSG00000235158,1008266
ENSG00000275626,54835501
ENSG00000277358,45124143
ENSG00000123444,47578956
ENSG00000280438,8717883
ENSG00000278877,8755159
ENSG00000260981,8785468
ENSG00000122482,91021473
ENSG00000159708,67326845
ENSG00000280185,8794197
ENSG00000233379,77975539
ENSG00000121871,165196384
ENSG00000229865,78423192
ENSG00000271776,78599619
ENSG00000235625,78277514
ENSG00000136160,77919768
ENSG00000286430,17504124
ENSG00000264666,17591702
ENSG00000250198,8839958
ENSG00000238069,156778372
ENSG00000286889,156803447
ENSG00000287048,156788775
ENSG00000261272,31010776
ENSG00000100504,50944456
ENSG00000249626,197635811
ENSG00000273308,197646017
ENSG00000274950,54201493
ENSG00000286530,157033912
ENSG00000112242,20402625
ENSG00000228789,31053531
ENSG00000000003,100636806
ENSG00000278900,34106336
ENSG00000149187,47553117
ENSG00000230912,38668750
ENSG00000228274,38681770
ENSG00000283025,9805628
ENSG00000282882,9764331
ENSG00000101665,48952052
ENSG00000213194,157211539
ENSG00000184544,9779921
ENSG00000277186,132593698
ENSG00000213642,64570437
ENSG00000224669,64583207
ENSG00000286099,40630229
ENSG00000276475,64591133
ENSG00000250516,28226628
ENSG00000286456,64612572
ENSG00000181358,49892998
ENSG00000231860,30767105
ENSG00000206187,25902566
ENSG00000234012,30781800
ENSG00000258965,25928575
ENSG00000258931,26052276
ENSG00000225886,27669586
ENSG00000123178,49936340
ENSG00000226662,27687471
ENSG00000271550,64687393
ENSG00000276993,75387596
ENSG00000281691,50100988
ENSG00000287317,64652007
ENSG00000197008,64794571
ENSG00000261131,46661591
ENSG00000001617,50155147
ENSG00000278910,69311111
ENSG00000148386,135663417
ENSG00000224707,20437998
ENSG00000279635,8980659
ENSG00000214978,9822071
ENSG00000278944,9808855
ENSG00000197816,97307371
ENSG00000101940,48590287
ENSG00000270226,17012932
ENSG00000127946,75738941
ENSG00000279698,9498775
ENSG00000248591,23456850
ENSG00000263042,141715108
ENSG00000164256,23443624
ENSG00000255746,257299
ENSG00000285604,12092264
ENSG00000276429,2467662
ENSG00000227875,12080547
ENSG00000112902,9546075
ENSG00000010379,262836
ENSG00000120949,12063661
ENSG00000241158,64561768
ENSG00000080345,151410033
ENSG00000241684,64685338
ENSG00000163638,64688000
ENSG00000196247,64666285
ENSG00000242590,1055215
ENSG00000188157,1020373
ENSG00000204542,31112575
ENSG00000152193,78659155
ENSG00000124549,26421624
ENSG00000286909,197651482
ENSG00000118007,136752378
ENSG00000235494,97222813
ENSG00000204583,132610397
ENSG00000203279,97238700
ENSG00000254633,97276697
ENSG00000235040,32706955
ENSG00000069764,14694308
ENSG00000159712,97221235
ENSG00000232080,32718147
ENSG00000281225,2493258
ENSG00000254483,97238681
ENSG00000281274,2494479
ENSG00000254876,97238567
ENSG00000182919,93741728
ENSG00000231735,173298512
ENSG00000229249,77997966
ENSG00000242375,97197687
ENSG00000108651,31901708
ENSG00000261523,14707055
ENSG00000152192,78603552
ENSG00000255036,97238567
ENSG00000287580,64804117
ENSG00000277206,64768210
ENSG00000204538,31139066
ENSG00000224172,64736743
ENSG00000236391,173338461
ENSG00000251363,40954952
ENSG00000236133,77989459
ENSG00000253907,28238905
ENSG00000287286,197665397
ENSG00000144354,173354984
ENSG00000236833,197665757
ENSG00000258385,41298734
ENSG00000204539,31120446
ENSG00000224686,78488513
ENSG00000271386,78286288
ENSG00000122068,197737268
ENSG00000144550,9704064
ENSG00000253690,28339255
ENSG00000168081,28317053
ENSG00000262974,18533817
ENSG00000204540,31114891
ENSG00000276400,17022570
ENSG00000235637,17865471
ENSG00000197057,36282029
ENSG00000185164,18562211
ENSG00000257162,19485441
ENSG00000258376,73245979
ENSG00000260314,17809526
ENSG00000258944,73274081
ENSG00000223549,120215595
ENSG00000243025,158610857
ENSG00000243165,158626849
ENSG00000255279,41856057
ENSG00000275731,54819205
ENSG00000254668,41797964
ENSG00000255171,41714603
ENSG00000250001,9523178
ENSG00000248537,9363423
ENSG00000230894,116568928
ENSG00000090238,30094880
ENSG00000250619,9001894
ENSG00000251370,9511410
ENSG00000264265,515294
ENSG00000278912,23697314
ENSG00000148219,116687215
ENSG00000239198,28300566
ENSG00000177143,582114
ENSG00000279972,41515350
ENSG00000134398,23713226
ENSG00000258901,41556055
ENSG00000258745,50912403
ENSG00000169884,48971735
ENSG00000258687,50848149
ENSG00000258636,41604856
ENSG00000136542,157259536
ENSG00000169692,136687398
ENSG00000100216,38682095
ENSG00000278427,54802938
ENSG00000255031,68050932
ENSG00000148308,133031164
ENSG00000110719,68039119
ENSG00000258536,41742963
ENSG00000165379,41608562
ENSG00000100403,41301772
ENSG00000251438,36392410
ENSG00000270497,53065548
ENSG00000184194,53049484
ENSG00000165643,135699481
ENSG00000259149,42268586
ENSG00000106628,44123508
ENSG00000286189,84970730
ENSG00000251260,84796754
ENSG00000163625,84966391
ENSG00000224156,30784473
ENSG00000250616,30097419
ENSG00000235016,50156085
ENSG00000100401,41285965
ENSG00000255399,114408437
ENSG00000263990,31874318
ENSG00000133816,12094224
ENSG00000003756,50089029
ENSG00000080572,107206690
ENSG00000145016,197749699
ENSG00000089225,114408387
ENSG00000279996,75626970
ENSG00000264116,75407092
ENSG00000107147,135702368
ENSG00000234800,23721782
ENSG00000196335,23710335
ENSG00000206026,75427703
ENSG00000247131,69738574
ENSG00000173540,49723951
ENSG00000163719,9649742
ENSG00000226030,32731695
ENSG00000234309,118573219
ENSG00000121281,50246203
ENSG00000261266,23687689
ENSG00000166851,23680252
ENSG00000238211,31140913
ENSG00000125703,62784273
ENSG00000077935,45413599
ENSG00000223654,30794413
ENSG00000138399,169573865
ENSG00000227406,39377066
ENSG00000260285,103529072
ENSG00000170322,129894441
ENSG00000273808,15389394
ENSG00000166166,103529261
ENSG00000204053,107273656
ENSG00000282705,15463457
ENSG00000158869,161215370
ENSG00000110721,68121388
ENSG00000070367,57268905
ENSG00000233429,27095672
ENSG00000156711,36127955
ENSG00000105991,27096000
ENSG00000259674,59408154
ENSG00000259732,59121565
ENSG00000157483,59372871
ENSG00000266774,75436957
ENSG00000287281,75456770
ENSG00000279266,20135465
ENSG00000237438,17037344
ENSG00000282786,1730424
ENSG00000286603,75473101
ENSG00000287295,75508114
ENSG00000287993,75642684
ENSG00000238199,11279351
ENSG00000282493,1760009
ENSG00000109851,20160475
ENSG00000120942,11274060
ENSG00000282481,1763988
ENSG00000226883,59789182
ENSG00000228860,21218279
ENSG00000232853,21248095
ENSG00000230109,21372950
ENSG00000261194,75712385
ENSG00000231553,21394592
ENSG00000278220,1755644
ENSG00000266460,75868252
ENSG00000085552,159932469
ENSG00000165071,132702239
ENSG00000275827,75928004
ENSG00000264108,76015861
ENSG00000232675,19696770
ENSG00000128408,45414015
ENSG00000274332,45548173
ENSG00000179447,19284596
ENSG00000235996,19213477
ENSG00000197046,45825780
ENSG00000185052,19212984
ENSG00000248611,154555985
ENSG00000255680,6618855
ENSG00000286180,148941228
ENSG00000227212,144443004
ENSG00000166337,6611948
ENSG00000266338,144461647
ENSG00000180769,84965858
ENSG00000286171,148941638
ENSG00000281189,148989432
ENSG00000164068,49689606
ENSG00000230403,30996138
ENSG00000184481,71096981
ENSG00000261583,23712112
ENSG00000237838,24687995
ENSG00000198286,3043945
ENSG00000259639,35974769
ENSG00000266905,48963941
ENSG00000116127,73386192
ENSG00000280335,49013819
ENSG00000259245,36046285
ENSG00000259826,39949755
ENSG00000259395,36344166
ENSG00000253838,39914245
ENSG00000259737,36444512
ENSG00000188676,39935218
ENSG00000284646,11319093
ENSG00000224338,11425821
ENSG00000234335,32103293
ENSG00000244723,23653334
ENSG00000153012,25030946
ENSG00000159496,23688305
ENSG00000099725,7274478
ENSG00000141627,49460802
ENSG00000278650,21452412
ENSG00000204682,21497260
ENSG00000119973,118595648
ENSG00000150433,125111708
ENSG00000270500,36572212
ENSG00000215704,15466144
ENSG00000275280,7657352
ENSG00000238073,7676024
ENSG00000223422,7679210
ENSG00000236435,7689548
ENSG00000105996,27102683
ENSG00000166170,103562318
ENSG00000236690,7690837
ENSG00000234795,7809267
ENSG00000262228,765319
ENSG00000225155,118644198
ENSG00000131203,39902448
ENSG00000237048,7804062
ENSG00000167699,760161
ENSG00000269958,103697163
ENSG00000269940,103695170
ENSG00000188801,97199511
ENSG00000270108,103688127
ENSG00000157680,137846536
ENSG00000257846,19670003
ENSG00000258223,142258058
ENSG00000257432,19630340
ENSG00000258324,19653742
ENSG00000155465,22815435
ENSG00000273639,19499790
ENSG00000126214,103561984
ENSG00000254911,93721865
ENSG00000157456,59105292
ENSG00000242321,138797240
ENSG00000235113,32110425
ENSG00000239207,138778810
ENSG00000234811,32111789
ENSG00000287095,132703060
ENSG00000248565,124463790
ENSG00000217094,32188817
ENSG00000166012,93741494
ENSG00000257751,19669056
ENSG00000051382,138834928
ENSG00000258027,19492414
ENSG00000233190,32232245
ENSG00000261083,124558445
ENSG00000273558,19637266
ENSG00000237286,2944508
ENSG00000274649,19511712
ENSG00000287708,14395858
ENSG00000257493,19683677
ENSG00000259069,19679016
ENSG00000053770,57269388
ENSG00000257395,19681589
ENSG00000162076,2883366
ENSG00000142615,15456793
ENSG00000254822,41876680
ENSG00000278184,19612344
ENSG00000185432,50924080
ENSG00000089012,1630836
ENSG00000257884,19680104
ENSG00000125084,48978754
ENSG00000275567,21828564
ENSG00000257022,21827424
ENSG00000227253,32266410
ENSG00000069431,21936674
ENSG00000229327,32347475
ENSG00000278271,54790051
ENSG00000117519,94927110
ENSG00000233825,32346536
ENSG00000226842,32281812
ENSG00000139289,76031604
ENSG00000229002,144474790
ENSG00000120616,32347158
ENSG00000279782,144593652
ENSG00000254680,12263173
ENSG00000215007,107352843
ENSG00000254983,12303800
ENSG00000250020,58915
ENSG00000118702,37261835
ENSG00000255830,114548955
ENSG00000287932,92642316
ENSG00000286742,92648018
ENSG00000105810,92833917
ENSG00000276879,94129401
ENSG00000235706,95159035
ENSG00000257839,76032802
ENSG00000277199,144642058
ENSG00000257453,76030594
ENSG00000273825,144786606
ENSG00000196593,23946782
ENSG00000287607,144797632
ENSG00000278273,144661319
ENSG00000196369,145095528
ENSG00000151458,124712732
ENSG00000275543,15481313
ENSG00000258505,42609577
ENSG00000132906,15524445
ENSG00000059573,95656711
ENSG00000258622,42657918
ENSG00000258394,42363000
ENSG00000258850,42413206
ENSG00000084072,39692588
ENSG00000100221,38700667
ENSG00000169495,38974729
ENSG00000259150,26116022
ENSG00000282314,15693895
ENSG00000137473,146945832
ENSG00000237819,92836563
ENSG00000277140,15728320
ENSG00000277144,59116089
ENSG00000225746,100895039
ENSG00000260917,112827726
ENSG00000275609,23610538
ENSG00000228315,23652886
ENSG00000279315,112832454
ENSG00000255300,42085497
ENSG00000157470,59372779
ENSG00000225292,112888807
ENSG00000253939,39995248
ENSG00000253790,39998499
ENSG00000254287,39920890
ENSG00000263547,76123699
ENSG00000067225,72204559
ENSG00000135052,86099558
ENSG00000232363,45448743
ENSG00000266743,76177738
ENSG00000251489,69889406
ENSG00000264260,76209532
ENSG00000169490,38996483
ENSG00000264595,76233387
ENSG00000266014,76247844
ENSG00000287244,27725756
ENSG00000265717,76255214
ENSG00000237914,1633720
ENSG00000264212,76256933
ENSG00000266614,76259329
ENSG00000279483,137513933
ENSG00000230383,137722846
ENSG00000274971,54771287
ENSG00000006606,75772257
ENSG00000265128,49116484
ENSG00000277687,118693535
ENSG00000264269,49023739
ENSG00000151893,118726385
ENSG00000263895,49447420
ENSG00000287518,49447485
ENSG00000266696,49205966
ENSG00000270427,5776858
ENSG00000167548,49055324
ENSG00000162551,21509517
ENSG00000057608,5813434
ENSG00000184478,5938987
ENSG00000149516,60056740
ENSG00000224363,144641511
ENSG00000188691,5968494
ENSG00000237541,32741525
ENSG00000261393,50368735
ENSG00000271644,144965135
ENSG00000258244,114588802
ENSG00000258254,114622011
ENSG00000183313,5986985
ENSG00000166164,50319929
ENSG00000248215,36641911
ENSG00000275371,30111955
ENSG00000261367,30108176
ENSG00000251588,36508869
ENSG00000102886,30108498
ENSG00000254831,5994995
ENSG00000054965,73598189
ENSG00000183389,6006946
ENSG00000287416,36913339
ENSG00000004534,49940225
ENSG00000171989,59208588
ENSG00000273442,17081456
ENSG00000236058,118872602
ENSG00000263982,76372911
ENSG00000229272,119003884
ENSG00000259735,59359889
ENSG00000183307,17121367
ENSG00000280205,76389406
ENSG00000259771,59271162
ENSG00000265778,76491689
ENSG00000213574,118933295
ENSG00000259750,59402004
ENSG00000028137,12167169
ENSG00000211683,23638941
ENSG00000248764,146934337
ENSG00000230002,73457326
ENSG00000287530,23954613
ENSG00000272578,23693185
ENSG00000186163,142271301
ENSG00000101493,76495242
ENSG00000284902,73471030
ENSG00000273203,17070675
ENSG00000137809,68432162
ENSG00000235328,17093939
ENSG00000136541,157325934
ENSG00000262648,74742121
ENSG00000232729,74727886
ENSG00000051341,121545988
ENSG00000189269,23632321
ENSG00000101367,32820028
ENSG00000177663,17085229
ENSG00000263001,74650796
ENSG00000106178,75813806
ENSG00000196975,69644905
ENSG00000234353,23640762
ENSG00000110330,102347376
ENSG00000225674,24123814
ENSG00000240868,24321598
ENSG00000228741,23979924
ENSG00000260536,32854257
ENSG00000171861,782692
ENSG00000227213,24254439
ENSG00000240654,24307228
ENSG00000204624,11479372
ENSG00000275763,76495786
ENSG00000241429,138826329
ENSG00000278854,7846454
ENSG00000229105,116504344
ENSG00000215603,7854876
ENSG00000262434,790525
ENSG00000048052,18087213
ENSG00000273863,7907303
ENSG00000115875,38751361
ENSG00000244246,7914090
ENSG00000273167,23979924
ENSG00000109854,20363749
ENSG00000229745,7937640
ENSG00000185561,1710377
ENSG00000285820,116839290
ENSG00000258283,48995354
ENSG00000230734,117181095
ENSG00000257913,48998690
ENSG00000168758,96870080
ENSG00000244128,165207159
ENSG00000119401,116687381
ENSG00000261761,37001895
ENSG00000181929,49003593
ENSG00000182957,23979924
ENSG00000241200,7991806
ENSG00000184205,53083305
ENSG00000239893,8126293
ENSG00000180934,6030758
ENSG00000232393,91024804
ENSG00000234087,34347785
ENSG00000256148,73510820
ENSG00000231726,73580517
ENSG00000255481,6046747
ENSG00000255786,73452344
ENSG00000256448,73405384
ENSG00000247810,37074304
ENSG00000133884,65333918
ENSG00000235501,94927625
ENSG00000275118,54190041
ENSG00000123219,65563168
ENSG00000278823,15519879
ENSG00000262980,6058275
ENSG00000271344,128691717
ENSG00000234895,6067786
ENSG00000228959,42015478
ENSG00000239722,128693924
ENSG00000223651,41999397
ENSG00000244674,75542929
ENSG00000272710,75579999
ENSG00000180909,6152549
ENSG00000180913,6129556
ENSG00000239383,75590649
ENSG00000254444,6185576
ENSG00000244222,75599673
ENSG00000286884,26261975
ENSG00000114200,165837423
ENSG00000172971,75623849
ENSG00000180919,6108835
ENSG00000225458,41991270
ENSG00000235160,26395244
ENSG00000255307,6170408
ENSG00000285833,11502016
ENSG00000284057,93741728
ENSG00000196793,43568459
ENSG00000287280,26477840
ENSG00000279696,93729805
ENSG00000277251,54754744
